"category","displayName","subFolder","name"
"SQL","Allowed SQL Database collations","C:\Src\Azure\Community-Policy\\SQL\allowed-sql-database-collations","be6d249b-259f-45ac-9a2d-74f4b42ad519"
"SQL","Allowed SQL DB SKUs","C:\Src\Azure\Community-Policy\\SQL\allowed-sql-db-skus","1cee483a-7053-4e29-99eb-5da1f7f73810"
"SQL","Allowed SQL Elastic Pool capacity","C:\Src\Azure\Community-Policy\\SQL\allowed-sql-elastic-pool-capacity","0da5edcf-ea7f-4a00-b592-eecbd150eb93"
"SQL","Audit DB level threat detection setting","C:\Src\Azure\Community-Policy\\SQL\audit-db-level-threat-detection-setting","3d079490-86cc-441b-9829-0af390856adc"
"SQL","Audit If no AAD Admin","C:\Src\Azure\Community-Policy\\SQL\audit-if-no-aad-admin","ed90af69-0e31-428d-8e75-ee85f0f13cc6"
"SQL","Audit private endpoint connections setting for Azure SQL Database","C:\Src\Azure\Community-Policy\\SQL\audit-private-endpoint-connections-setting-for-azure-sql-database","b44a8c73-72a5-4197-a446-76bc583fb382"
"SQL","Audit public network access setting for Azure SQL Database","C:\Src\Azure\Community-Policy\\SQL\audit-public-network-access-setting-for-azure-sql-database","30eae964-155e-430e-a733-07d8d4644568"
"SQL","Audit Server level threat detection setting","C:\Src\Azure\Community-Policy\\SQL\audit-server-level-threat-detection-setting","2ad98ec6-3f37-452a-bb1f-b7adcbf44872"
"SQL","Audit SQL DB Level Audit Setting","C:\Src\Azure\Community-Policy\\SQL\audit-sql-db-level-audit-setting","fe53aca3-4eeb-449f-a2d5-aad2d728481e"
"SQL","Audit SQL DB without Hybrid Licensing","C:\Src\Azure\Community-Policy\\SQL\audit-sql-db-without-hybrid-licensing","fd03a7ec-3418-4a73-a3a7-2aa4bd23cebe"
"SQL","Audit SQL Server firewall rule","C:\Src\Azure\Community-Policy\\SQL\audit-sql-server-firewall-rule","91130b0c-7c65-4569-9ed6-aaefb880427f"
"SQL","Audit SQL server level Auditing settings","C:\Src\Azure\Community-Policy\\SQL\audit-sql-server-level-auditing-settings","b8ef6623-67f2-46cb-be57-f0e518aaec52"
"SQL","Audit SQL Server virtual network rule","C:\Src\Azure\Community-Policy\\SQL\audit-sql-server-virtual-network-rule","b5aca59d-3f7f-45c2-8556-cbb60dec89c7"
"SQL","Audit transparent data encryption status","C:\Src\Azure\Community-Policy\\SQL\audit-transparent-data-encryption-status","516ec733-aa4d-408b-8e9b-9fc6230e4779"
"SQL","Configure Azure SQL DB to use TLS 1.2","C:\Src\Azure\Community-Policy\\SQL\configure-azure-sql-db-to-use-tls-1.2","e7c2dace-6fe3-44e0-8f59-e4a9b100c311"
"SQL","Deny changes to SQLMI Long Term Backup Retention","C:\Src\Azure\Community-Policy\\SQL\deny-changes-to-sqlmi-long-term-backup-retention","9d523ca4-114a-41ab-abe6-54d5213ff978"
"SQL","Deny SQL database transparent data encryption disablement","C:\Src\Azure\Community-Policy\\SQL\deny-sql-database-transparent-data-encryption-disablement","55447183-07a0-4624-af6c-8b80f814444f"
"SQL","Deny SQL VM TempDB LocalSSD","C:\Src\Azure\Community-Policy\\SQL\deny-sql-vm-tempdb-localssd","b52abc9a-5995-4598-be12-7a60f4617dce"
"SQL","Deploy Advanced Data Security on SQL servers - Exempt resources with a matching tag key-value","C:\Src\Azure\Community-Policy\\SQL\deploy-advanced-data-security-on-sql-servers-exempt-resources-with-a-matching-tag-key-value","4dfaf0b4-1c90-4a17-b190-488f8c9e063e"
"SQL","Deploy Auditing on SQL servers","C:\Src\Azure\Community-Policy\\SQL\deploy-sql-server-auditing","a33518a2-8f6e-4a16-8a38-0481c006ef55"
"SQL","Deploy hybrid use for Azure SQL Elastic Pools","C:\Src\Azure\Community-Policy\\SQL\deploy-hybrid-use-for-azure-sql-elastic-pools","2ee8d4f8-d152-4532-9f31-ab106dba8f12"
"SQL","Deploy hybrid use for SQL PaaS","C:\Src\Azure\Community-Policy\\SQL\deploy-hybrid-use-for-sql-paas","ef304f71-9431-4a7d-86b5-e318b0262e4e"
"SQL","Deploy Threat Detection on SQL servers","C:\Src\Azure\Community-Policy\\SQL\deploy-threat-detection-on-sql-servers","cd6c8d4a-a0f5-4367-b696-899bc197f78c"
"SQL","deploy-advanced-data-security-managed-instances","C:\Src\Azure\Community-Policy\\SQL\deploy-advanced-data-security-managed-instances","5c246799-9b7b-4227-9d3b-f57f84a67712"
"SQL","deploy-hybrid-use-sql-mi","C:\Src\Azure\Community-Policy\\SQL\deploy-hybrid-use-sql-mi","beec2258-b760-405a-9c75-afa06b54341a"
"SQL","deploy-sql-database-diag-loganalytics","C:\Src\Azure\Community-Policy\\SQL\deploy-sql-database-diag-loganalytics","7226d63e-6f89-4de7-9957-43c098b1789d"
"SQL","deploy-sql-managedinstance-diag-loganalytics","C:\Src\Azure\Community-Policy\\SQL\deploy-sql-managedinstance-diag-loganalytics","cc66d0c2-7915-4886-afd8-d0d39e041c83"
"SQL","deploy-tde-sql-databases","C:\Src\Azure\Community-Policy\\SQL\deploy-tde-sql-databases","a712aded-1a15-4ffd-8b3d-97dbc7b732f2"
"SQL","depoly-sql-managedinstance-shortterm-backup-retention-policy","C:\Src\Azure\Community-Policy\\SQL\depoly-sql-managedinstance-shortterm-backup-retention-policy","b70ee2fa-2891-46b6-9cb3-79cedd37c781"
"SQL","Enforce 1.2 as Minimum TLS Version for SQL Server","C:\Src\Azure\Community-Policy\\SQL\enforce-1.2-as-minimum-tls-version-for-sql-server","ea8ce69d-d2fe-448d-bf67-d46b4b7a0fa4"
"SQL","Enforce SSL on all DB for MySQL instances","C:\Src\Azure\Community-Policy\\SQL\enforce-ssl-on-all-db-for-mysql-instances","8bb602c2-928b-4755-adb5-cff9868efb7a"
"SQL","Ensure server parameter 'audit_log_enabled' is set to 'ON' for MySQL Database Server","C:\Src\Azure\Community-Policy\\SQL\ensure-server-parameter-'audit_log_enabled'-is-on-for-mysql-db-server","4dc90661-5d91-41f1-be00-d243f6f3fe9c"
"SQL","Geo replicated Microsoft SQL databases","C:\Src\Azure\Community-Policy\\SQL\geo-replicated-microsoft-sql-databases","2ba488a2-471a-48aa-8885-7b24fc5b93d7"
"SQL","PostgreSQL - Diagnostic Settings","C:\Src\Azure\Community-Policy\\SQL\postgresql-diagnostic-settings","103cd500-81b6-488e-82f9-78615cf6300c"
"SQL","PostgreSQL - Diagnostic Settings v1","C:\Src\Azure\Community-Policy\\SQL\postgresql-diagnostic-settings-v1","f554333e-c68c-4e12-8b87-136f60bcb450"
"SQL","PostgreSQL flexible servers should enforce SSL connections","C:\Src\Azure\Community-Policy\\SQL\postgresql-flexible-servers-should-enforce-ssl-connections","e27a6dfc-883f-4f9e-97cc-a819fe702401"
"SQL","PostgreSQL flexible servers should log checkpoints","C:\Src\Azure\Community-Policy\\SQL\postgresql-flexible-servers-should-log-checkpoints","7a2deb93-6f4f-4668-8697-be314e342085"
"SQL","PostgreSQL flexible servers should Log connections.","C:\Src\Azure\Community-Policy\\SQL\postgresql-flexible-servers-should-log-connections","c869af6e-714a-4efc-b750-f5462b43b9c1"
"SQL","Require Secure Transport shoud be enabled for MySQL flexible servers","C:\Src\Azure\Community-Policy\\SQL\require-secure-transport-shoud-be-enabled-for-mysql-flexible-servers","49e6f04d-fbc3-4ac3-9e84-6ae0eb5db024"
"SQL","Require SQL Server VM Auto Backup","C:\Src\Azure\Community-Policy\\SQL\require-sql-server-vm-auto-backup","f3587016-597a-447a-8910-c03c1a2aa9d4"
"SQL","Require SQL Server VM Auto Patching","C:\Src\Azure\Community-Policy\\SQL\require-sql-server-vm-auto-patching","b91cdf09-d6fb-4150-afa9-d2a9ab7854d1"
"SQL","Require SQL Server VM Key Vault Integration","C:\Src\Azure\Community-Policy\\SQL\require-sql-server-vm-key-vault-integration","4c8b8237-22e7-4238-8cdd-ae63e2706104"
"SQL","Require SQL Server VM SQL Connectivity","C:\Src\Azure\Community-Policy\\SQL\require-sql-server-vm-sql-connectivity","f985c961-2dca-4629-8cf7-600ede2aab2e"
"SQL","Require SQL VM License Models","C:\Src\Azure\Community-Policy\\SQL\require-sql-vm-license-models","51450983-36b8-4fa9-b56c-0d36e9457de0"
"SQL","SQL databases should be zone redundant","C:\Src\Azure\Community-Policy\\SQL\sql-databases-should-be-zone-redundant","a750f8d8-8c28-4e73-af41-0dae695fb694"
"SQL","SQL DB Backup Retention","C:\Src\Azure\Community-Policy\\SQL\sql-db-backup-retention","c31683cf-8bf5-420c-b26b-68f33c0ea9b5"
"SQL","SQL Server Auditing Settings must log to specified Workspace","C:\Src\Azure\Community-Policy\\SQL\sql-server-auditing-settings-must-log-to-specified-workspace","2372a6b7-9b11-4d33-8d7b-38930308b451"
"SQL Server","Audit SQL VM BYOL Compliance","C:\Src\Azure\Community-Policy\\SQL Server\audit-sql-vm-byol-compliance","29ed27e1-b63c-4ed3-af84-2d5c5c928024"
"SQL Server","Enable hybrid use for SQL IaaS","C:\Src\Azure\Community-Policy\\SQL Server\enable-hybrid-use-for-sql-iaas","f37d820e-9feb-4b79-8eb5-fda7b0cf5e12"
"Storage","Audit -  StorageAccounts Should Have Lifecycle Policy Enabled","C:\Src\Azure\Community-Policy\\Storage\audit-storageaccounts-should-have-lifecycle-policy-enabled","bc1e3f2c-692d-4e3e-ab47-9273a71d8079"
"Storage","Audit - Azure Files should have Soft Delete enabled","C:\Src\Azure\Community-Policy\\Storage\audit-azure-files-should-have-soft-delete-enabled","b959c857-3c53-5ceb-9ae3-f6f39166d099"
"Storage","Audit - Azure Storage Blobs and Containers should have Soft Delete enabled","C:\Src\Azure\Community-Policy\\Storage\audit-azure-storage-blobs-and-containers-should-have-soft-delete-enabled","7332309d-0a0e-5015-8800-82a3dd5da2ca"
"Storage","Audit diagnostic setting for selected resource types","C:\Src\Azure\Community-Policy\\Storage\audit-diagnostic-setting-for-selected-resource-types","18df4014-9705-4839-9bbf-91bb26f59766"
"Storage","Audit storage accounts with unrestricted network access","C:\Src\Azure\Community-Policy\\Storage\audit-storage-accounts-with-unrestricted-network-access","b8a4dbe8-609e-4e44-9a30-b8d383b71226"
"Storage","Audit-Storage-EncryptionWithoutHSM","C:\Src\Azure\Community-Policy\\Storage\audit-storage-encryptionwithouthsm","61cbe0c0-05d8-4853-8233-9b9e89c8456d"
"Storage","Configure blob soft delete on a storage account","C:\Src\Azure\Community-Policy\\Storage\configure-blob-soft-delete-on-a-storage-account","ea39f60f-9f00-473c-8604-be5eac4bb088"
"Storage","Configure diagnostic settings for Blob Services to Event Hub","C:\Src\Azure\Community-Policy\\Monitoring\To Event Hub\Configure diagnostic settings for Blob Services to Event Hub","23274a6c-af67-4279-9b19-1ae5158ecdb5"
"Storage","Configure diagnostic settings for File Services to Event Hub","C:\Src\Azure\Community-Policy\\Monitoring\To Event Hub\Configure diagnostic settings for File Services to Event Hub","469fed44-24a2-467e-9ead-800f55c2f062"
"Storage","Configure diagnostic settings for Queue Services to Event Hub","C:\Src\Azure\Community-Policy\\Monitoring\To Event Hub\Configure diagnostic settings for Queue Services to Event Hub","862d874f-8e9c-4588-b17b-261f35bd97fc"
"Storage","Configure diagnostic settings for Storage Accounts to Event Hub","C:\Src\Azure\Community-Policy\\Monitoring\To Event Hub\Configure diagnostic settings for Storage Accounts to Event Hub","5c4c164e-9f9f-4d69-9fe2-d5c1cd83f84d"
"Storage","Configure diagnostic settings for Table Services to Event Hub","C:\Src\Azure\Community-Policy\\Monitoring\To Event Hub\Configure diagnostic settings for Table Services to Event Hub","c5ab81f1-8edb-4fd2-be15-0e993f800f11"
"Storage","Configure Storage Account to have Container Soft Delete enabled","C:\Src\Azure\Community-Policy\\Storage\configure-storage-account-to-have-container-soft-delete-enabled","c54a8309-0007-4287-87ae-1db2dfd5b14c"
"Storage","Deny deletion of storage account","C:\Src\Azure\Community-Policy\\Storage\deny-deletion-of-storage-account","2bd865e5-1348-42ee-ac24-690b44f88f1f"
"Storage","Deny permanent delete for soft deleted items","C:\Src\Azure\Community-Policy\\Storage\deny-permanent-delete-for-soft-deleted-items","58635fc7-e7fa-45ae-92b8-07b9ad64307b"
"Storage","Deploy 'Geo-redundant' replication on Storage Account","C:\Src\Azure\Community-Policy\\Storage\deploy-'geo-redundant'-replication-on-storage-account","1acd1d5a-5d92-4c21-bbb9-d10f91bc9102"
"Storage","Deploy a Data Lifecycle Management policy for Storage Accounts","C:\Src\Azure\Community-Policy\\Storage\deploy-a-data-lifecycle-management-policy-for-storage-accounts","c7ad0d72-9d9b-4926-ba4e-a16bd59231e2"
"Storage","Deploy SAS expiration policy on storage account","C:\Src\Azure\Community-Policy\\Storage\deploy-sas-expiration-policy-on-storage-account","98ff7ab8-1f66-4f25-9098-23d106cef495"
"Storage","Deploy Storage Advanced Threat Protection - Tag Exemption","C:\Src\Azure\Community-Policy\\Storage\deploy-storage-advanced-threat-protection-tag-exemption","5d965918-9928-4440-8760-9d6618ead5bf"
"Storage","Disable Storage ATP Based on Tag","C:\Src\Azure\Community-Policy\\Storage\disable-storage-atp-based-on-tag","c0a60ee5-fcff-454d-ab6a-be8287aeec46"
"Storage","enable-blob-softdelete-30days","C:\Src\Azure\Community-Policy\\Storage\enable-blob-softdelete-30days","dcff4ec6-f894-4975-964f-5e41f8db90a3"
"Storage","Enforce or extend Storage Account IPRules if tag match","C:\Src\Azure\Community-Policy\\Storage\enforce-or-extend-storage-account-iprules-if-tag-match","03e90fcf-943b-4c73-baea-829054ca4060"
"Storage","Enforce storage account public firewall blocking access","C:\Src\Azure\Community-Policy\\Storage\enforce-storage-account-public-firewall-blocking-access","ed1e9c2b-f8e2-48e8-8bf6-43247c3c8401"
"Storage","enforce-StorageAccount-NamingConvention","C:\Src\Azure\Community-Policy\\Storage\enforce-storageaccount-namingconvention","20d6d7e4-8ac6-44a1-be41-494573727b55"
"Storage","Ensure https traffic only for storage account","C:\Src\Azure\Community-Policy\\Storage\ensure-https-traffic-only-for-storage-account","2bebee6d-992e-47fb-82be-ca35e8c0bee2"
"Storage","Ensure storage file encryption","C:\Src\Azure\Community-Policy\\Storage\ensure-storage-file-encryption","178d7c45-10e9-445d-ba37-3cab67ff505f"
"Storage","Restrict cloud shell storage account creation","C:\Src\Azure\Community-Policy\\Storage\restrict-cloud-shell-storage-account-creation","dab3c67a-5f00-47ec-bba6-cc6984c33ae0"
"Storage","restrict-container-immutability-period","C:\Src\Azure\Community-Policy\\Storage\restrict-container-immutability-period","157d2d95-1fe3-472e-bfcb-23db0acb80f9"
"Storage","Storage Account - Access Key Setting AUDIT","C:\Src\Azure\Community-Policy\\Storage\storage-account-access-key-setting-audit","7ff1d05b-a251-4fd3-ad93-3834840ec6a9"
"Storage","Storage Account - Access Key Setting DENY","C:\Src\Azure\Community-Policy\\Storage\storage-account-access-key-setting-deny","9243143b-99f3-4948-8cf0-ad4076a7de3d"
"Storage","Storage Account - Customer Managed Keys Blob and File Storage AUDIT","C:\Src\Azure\Community-Policy\\Storage\storage-account-customer-managed-keys-blob-and-file-storage-audit","e6b2c041-120a-4a3e-9d61-804d67e6c470"
"Storage","Storage Account - Customer Managed Keys Blob and File Storage DENY","C:\Src\Azure\Community-Policy\\Storage\storage-account-customer-managed-keys-blob-and-file-storage-deny","127e4a87-dcbb-40d9-92d3-0082e73542de"
"Storage","Storage Account - Customer Managed Keys Queue and Table Storage AUDIT","C:\Src\Azure\Community-Policy\\Storage\storage-account-customer-managed-keys-queue-and-table-storage-audit","e58e2c3b-2283-4dd5-a033-5c260c8744d2"
"Storage","Storage Account - Customer Managed Keys Queue and Table Storage DENY","C:\Src\Azure\Community-Policy\\Storage\storage-account-customer-managed-keys-queue-and-table-storage-deny","5bd0303a-01f1-41d8-a425-7b4c77526849"
"Storage","Storage Account - Diagnostic Settings AINE","C:\Src\Azure\Community-Policy\\Storage\storage-account-diagnostic-settings-aine","94876c10-a8cd-4c32-9ce1-ad4140beb1dc"
"Storage","Storage Account - Diagnostic Settings DINE","C:\Src\Azure\Community-Policy\\Storage\storage-account-diagnostic-settings-dine","4ca3cf5c-400e-48f7-b797-91d73b32c40d"
"Storage","Storage Account - Firewall Settings AUDIT","C:\Src\Azure\Community-Policy\\Storage\storage-account-firewall-settings-audit","24fb038c-d2e1-4ef3-ba98-6f2619154092"
"Storage","Storage Account - Firewall Settings DENY","C:\Src\Azure\Community-Policy\\Storage\storage-account-firewall-settings-deny","79ef9ac0-b47e-4a78-a872-e7194cc5fc35"
"Storage","Storage Account - Read Access Logs and Metrics AUDIT","C:\Src\Azure\Community-Policy\\Storage\storage-account-read-access-logs-and-metrics-audit","840211b4-51d6-4ecb-8efc-1adcac2af2ad"
"Storage","Storage Account - Read Access Logs and Metrics DENY","C:\Src\Azure\Community-Policy\\Storage\storage-account-read-access-logs-and-metrics-deny","4aba4c7a-7bd7-4728-92a8-b24aa3f252c0"
"Storage","Storage Account - TLS Setting AUDIT","C:\Src\Azure\Community-Policy\\Storage\storage-account-tls-setting-audit","0e97a50d-f52c-4d2f-8da7-f894cf2b2071"
"Storage","Storage Account - TLS Setting DENY","C:\Src\Azure\Community-Policy\\Storage\storage-account-tls-setting-deny","1f4647c2-f143-42c8-9e91-5896bc132120"
"Storage","Storage Account - Trusted Azure Services AUDIT","C:\Src\Azure\Community-Policy\\Storage\storage-account-trusted-azure-services-audit","c56bf0c0-18b6-4659-a4b7-066056986982"
"Storage","Storage Account - Trusted Azure Services DENY","C:\Src\Azure\Community-Policy\\Storage\storage-account-trusted-azure-services-deny","4f031cbb-b5f0-41ae-ab85-ca972ae1e3de"
"Storage","Storage account public access should be disallowed (block anonymous blob access)","C:\Src\Azure\Community-Policy\\Storage\storage-account-public-access-should-be-disallowed-block-anonymous-blob-access","f4ac74bb-59d1-42ee-a7fb-e9b9f525fb03"
"Storage","Storage Accounts firewall IP rules may only contain IPs from a list of approved IPs","C:\Src\Azure\Community-Policy\\Storage\storage-accounts-firewall-ip-rules-may-only-contain-ips-from-a-list-of-approved-ips","0eaf4df1-76b8-4278-9d73-5b4a6f122117"
"Storage","Storage accounts should be have minimal TLS version 1.2","C:\Src\Azure\Community-Policy\\Storage\storage-accounts-should-be-have-minimal-tls-version-1.2","6c286ca4-40db-4f55-9e98-1d88bb21ea9f"
"Storage","Storage accounts should enable AAD authorization in the Azure portal","C:\Src\Azure\Community-Policy\\Storage\storage-accounts-should-enable-aad-authorization-in-the-azure-portal","a92fad36-3505-4043-9b05-2e5875879369"
"Storage","Storage accounts should prevent allowed copy scope outside AAD tenant","C:\Src\Azure\Community-Policy\\Storage\storage-accounts-should-prevent-allowed-copy-scope-outside-aad-tenant","63dd3af3-11bb-4328-92d2-85ec87cbf923"
"Storage","storage-account-access-tier","C:\Src\Azure\Community-Policy\\Storage\storage-account-access-tier","8589cbf6-c34b-425d-bbfb-7fad22d4dc74"
"Synapse","Deploy Diagnostic Settings for Synapse Spark Pool to Event Hub","C:\Src\Azure\Community-Policy\\Monitoring\To Event Hub\Deploy Diagnostic Settings for Synapse Spark Pool to Event Hub","7cff9125-ead0-47fc-a128-98d8fa060895"
"Synapse","Deploy Diagnostic Settings for Synapse Spark Pool to Log Analytics workspace","C:\Src\Azure\Community-Policy\\Synapse\deploy-diagnostic-settings-for-synapse-spark-pool-to-log-analytics-workspace","192517c1-a5f2-4c43-9457-a29fb6f88e61"
"Tags","add-date-created-tag","C:\Src\Azure\Community-Policy\\Tags\add-date-created-tag","bf395210-23b2-49ca-b7c9-5b25faf19fda"
"Tags","Append tag and its value from the resource group","C:\Src\Azure\Community-Policy\\Tags\append-tag-and-its-value-from-the-resource-group","e62a5ae6-ae39-4f37-900a-a0bbcb1a5a21"
"Tags","Audit resource groups missing tags","C:\Src\Azure\Community-Policy\\Tags\audit-resource-groups-missing-tags","21d3a9e3-85e8-4082-a35d-7ba3084f0598"
"Tags","Deny-resource-without-tag","C:\Src\Azure\Community-Policy\\Tags\deny-resource-without-tag","12dc4dea-6097-4a18-b24e-a9a3e00dd456"
"Tags","Enforce tag and its value on resource groups","C:\Src\Azure\Community-Policy\\Tags\enforce-tag-and-its-value-on-resource-groups","138d3078-8d8e-48c2-bc99-3d7e3b9807c8"
"Tags","Enforce tag casing on resource groups and subscriptions","C:\Src\Azure\Community-Policy\\Tags\enforce-tag-casing-on-resource-groups-and-subscriptions","bd4fa94a-c73a-4842-bca2-9894fe7dd5f0"
"Tags","Enforce tag casing on resources","C:\Src\Azure\Community-Policy\\Tags\enforce-tag-casing-on-resources","1528bd72-3a30-4844-b427-e891faa3473d"
"Tags","Inherit A Tag From Resource Group And Overwrite Existing","C:\Src\Azure\Community-Policy\\Tags\inherit-a-tag-from-resource-group-and-overwrite-existing","af5fbf60-30e8-4ed6-96bf-18a76124d7fb"
"Tags","Require tag name and a value from a set on Resource Groups","C:\Src\Azure\Community-Policy\\Tags\required-tag-and-value-set-on-resource-groups","4f8668bc-8adc-44fc-b6e1-20cf37dc6738"
"Tags","Require tag name and a value from a set on Resources","C:\Src\Azure\Community-Policy\\Tags\required-tag-and-value-set-on-resources","acba9d48-2ea1-44e0-8769-43808cdf4522"
"Tags","Require tag name and a value from a set on Subscriptions","C:\Src\Azure\Community-Policy\\Tags\required-tag-and-value-set-on-subscriptions","ce5c3d48-6096-4ed7-b2ae-a1b730f5f49d"
"Tags","Validate date tag on subscription","C:\Src\Azure\Community-Policy\\Tags\validate-date-tag-on-subscription","28e5394c-3122-4f50-a926-c7f168f0ebcc"
"Tags","Validate email tag on subscription","C:\Src\Azure\Community-Policy\\Tags\validate-email-tag-on-subscription","151a7585-6199-43c8-887d-5f83dce26aa2"
"Tags","Validate length of subscription tag","C:\Src\Azure\Community-Policy\\Tags\validate-length-of-subscription-tag","64b026ea-d1f4-429d-b580-8d41c760bece"
